ticker,company,date,movement,headline
APA,Apache Corporation,20190207,-1.08,Oil producer Apache cuts 2019 capital spending 
APA,Apache Corporation,20190207,-1.08,CORRECTED-Oil producer Apache cuts 2019 capital spending 
APO,Apollo Global Management LLC,20190403,0.0,UPDATE 2-Blackstone buyout fund raises $22 bln  to set record-source 
APO,Apollo Global Management LLC,20190307,-0.52,Apollo Global to buy Direct ChassisLink in $2.5 billion deal: sources 
APO,Apollo Global Management LLC,20190307,-0.52,Slovenian banks' net profit rises 17 pct in 2018 
APO,Apollo Global Management LLC,20190228,0.15,Premier Oil teams up with Apollo to bid for Chevron's North Sea assets 
APO,Apollo Global Management LLC,20190228,0.15,Premier Oil teams up with Apollo to bid for Chevron's N. Sea assets 
APO,Apollo Global Management LLC,20190211,-0.1963,Exclusive: Apollo nears $3 billion deal to buy Cox TV stations - sources 
APO,Apollo Global Management LLC,20190205,0.1276,Apollo signs memorandum with pension scheme of Britain's RPC Group 
APO,Apollo Global Management LLC,20190205,0.1276,Apollo signs memorandum with pension scheme of Britain's RPC Group 
APTV,Aptiv PLC,20190326,0.57,CORRECTED-Innoviz  Ouster raise millions for self-driving lidar sensors 
MT,ArcelorMittal,20190306,-0.6,ArcelorMittal reaches railway deal  resumes output at Bosnia mine 
MT,ArcelorMittal,20190207,-1.21,ArcelorMittal sees small steel demand rise  shares slip on margin concerns 
MT,ArcelorMittal,20190207,-1.21,UPDATE 2-ArcelorMittal sees small steel demand rise  shares slip on margin concerns 
MT,ArcelorMittal,20190207,-1.21,ArcelorMittal sees slight steel demand growth in 2019 
ADM,Archer-Daniels-Midland Company,20190328,0.36,UPDATE 1-DowDupont cuts sales forecast as Midwest floods hit agri division 
ADM,Archer-Daniels-Midland Company,20190320,-0.71,As bumper harvest nears  Argentina's soy farmers stall deals waiting for trade war's end 
ADM,Archer-Daniels-Midland Company,20190221,0.41,UPDATE 3-Bunge's U.S.-China trade war bet leads to Q4 loss  shares dive 
ADM,Archer-Daniels-Midland Company,20190221,0.41,Singapore's Wilmar Q4 net profit halves on provision 
ADM,Archer-Daniels-Midland Company,20190205,-1.2198,ADM fourth-quarter profit misses as U.S.-China trade war stings  shares drop 
ADM,Archer-Daniels-Midland Company,20190205,-1.2198,UPDATE 3-ADM 4th-qtr profit misses as U.S.-China trade war stings  shares drop 
ADM,Archer-Daniels-Midland Company,20190205,-1.2198,Archer Daniels Midland quarterly profit slumps 60 pct 
ARNC,Arconic Inc,20190206,-0.0699,Arconic Chairman John Plant takes additional role of CEO 
ARNC,Arconic Inc,20190206,-0.0699,UPDATE 2-Arconic Chairman John Plant takes additional role of CEO 
ARNC,Arconic Inc,20190206,-0.0699,Arconic Chairman John Plant takes additional role of CEO 
AZN,Astrazeneca PLC,20190325,0.42,EU approves AstraZeneca's drug for adjunct use in Type-1 diabetes 
AZN,Astrazeneca PLC,20190325,0.42,EU approves AstraZeneca's drug for adjunct use in Type-1 diabetes 
AZN,Astrazeneca PLC,20190312,0.44,UPDATE 2-BioNTech hires banks for IPO worth up to $800 million -sources 
AZN,Astrazeneca PLC,20190226,0.4497,AstraZeneca's Lynparza meets main goal in late-stage pancreatic cancer study 
AZN,Astrazeneca PLC,20190226,0.4497,UPDATE 1-AstraZeneca's Lynparza meets main goal in late-stage pancreatic cancer study 
AZN,Astrazeneca PLC,20190226,0.4497,AstraZeneca's Lynparza meets main goal of late-stage cancer study 
AZN,Astrazeneca PLC,20190214,1.2905,New cancer drugs  China give AstraZeneca welcome sales boost 
AZN,Astrazeneca PLC,20190214,1.2905,European shares give up three-month highs after shock U.S. data 
AZN,Astrazeneca PLC,20190214,1.2905,UPDATE 2-European shares give up 3-month highs after shock U.S. data 
AZN,Astrazeneca PLC,20190214,1.2905,UPDATE 3-New cancer drugs  China give AstraZeneca welcome sales boost 
AZN,Astrazeneca PLC,20190214,1.2905,CORRECTED-AstraZeneca  Micro Focus lift FTSE 100; midcap ConvaTec sinks 
AZN,Astrazeneca PLC,20190214,1.2905,European shares hit 3-month highs as Nestle  Airbus  AstraZeneca shine 
AZN,Astrazeneca PLC,20190214,1.2905,UPDATE 1-UK Stocks-Factors to watch on Feb 14 
AZN,Astrazeneca PLC,20190214,1.2905,UPDATE 1-AstraZeneca tops sales forecasts  stays calm on Brexit 
AZN,Astrazeneca PLC,20190214,1.2905,AstraZeneca product sales top forecasts with 8 pct rise 
AZN,Astrazeneca PLC,20190205,0.0782,AstraZeneca's infant respiratory drug prioritised in Europe  U.S. 
AZN,Astrazeneca PLC,20190205,0.0782,AstraZeneca's infant respiratory drug prioritised in Europe  U.S. 
T,AT&T Inc,20190401,0.3051,Related Cos wins bid in WarnerMedia's office sale at Hudson Yards: source 
T,AT&T Inc,20190401,0.3051,UPDATE 1-Related Cos wins bid in WarnerMedia's office sale at Hudson Yards -source 
T,AT&T Inc,20190401,0.3051,AT&T's WarnerMedia close to selling Hudson Yards stake -source 
T,AT&T Inc,20190325,-0.128,Viacom  AT&T renew contract  avoid DirecTV blackout 
T,AT&T Inc,20190325,-0.128,UPDATE 1-Viacom  AT&T renew contract  avoid DirecTV blackout 
T,AT&T Inc,20190325,-0.128,Viacom renews contract with AT&T to continue airing channels on DirecTV 
T,AT&T Inc,20190321,0.5414,U.S. House to vote to reinstate net neutrality rules in April 
T,AT&T Inc,20190319,-0.2756,Viacom warns customers its channels may stop airing on DirecTV 
T,AT&T Inc,20190319,-0.2756,UPDATE 2-Viacom warns customers its channels may stop airing on DirecTV 
T,AT&T Inc,20190319,-0.2756,Viacom warns customers channels may go dark on DirecTV 
T,AT&T Inc,20190307,-0.0098,UPDATE 2-Democrats probe whether White House interfered in AT&T Time Warner merger 
T,AT&T Inc,20190307,-0.0098,Democrats probe if White House interfered in AT&T Time Warner merger 
T,AT&T Inc,20190304,-0.9154,US STOCKS-Wall St drops after weak data  trade optimism fades 
T,AT&T Inc,20190304,-0.9154,Democrats to push to reinstate repealed 'net neutrality' rules 
T,AT&T Inc,20190304,-0.9154,U.S. Democrats to push to reinstate repealed 'net neutrality' rules 
T,AT&T Inc,20190304,-0.9154,AT&T restructures WarnerMedia to gird for Netflix fight: memo 
T,AT&T Inc,20190304,-0.9154,AT&T restructures WarnerMedia to gird for Netflix fight - memo 
T,AT&T Inc,20190228,0.1378,UPDATE 1-HBO Chief Executive Richard Plepler to resign from company 
T,AT&T Inc,20190228,0.1378,HBO Chief Executive Richard Plepler to resign from company 
T,AT&T Inc,20190227,-0.1674,Disney in talks with AT&T to buy WarnerMedia's Hulu stake: Variety 
T,AT&T Inc,20190227,-0.1674,Disney in talks with AT&T to buy WarnerMedia's Hulu stake - Variety 
T,AT&T Inc,20190226,0.0886,U.S. Justice Department will not appeal AT&T  Time Warner merger after court loss 
T,AT&T Inc,20190226,0.0886,UPDATE 7-US Justice Dept will not appeal AT&T  Time Warner merger after court loss 
T,AT&T Inc,20190226,0.0886,CORRECTED-UPDATE 4-AT&T defeats U.S. in merger fight to buy Time Warner 
T,AT&T Inc,20190226,0.0886,US appeals court says AT&T deal to buy Time Warner is legal 
T,AT&T Inc,20190221,0.0886,UPDATE 2-AT&T pulls ads from YouTube over videos exploiting children 
T,AT&T Inc,20190221,0.0886,AT&T pulls ads from YouTube as concerns about content resurface 
T,AT&T Inc,20190213,-0.1083,Apple aims for April launch of TV service with CBS  Viacom and Starz 
T,AT&T Inc,20190205,0.0295,UPDATE 2-Viacom's Netflix deal highlights content strategy; earnings mixed 
ACB,Aurora Cannabis Inc,20190313,0.49,Cannabis maker Aurora picks billionaire investor Peltz as adviser 
ACB,Aurora Cannabis Inc,20190313,0.49,UPDATE 3-Cannabis maker Aurora picks billionaire investor Peltz as adviser 
ACB,Aurora Cannabis Inc,20190313,0.49,Cannabis maker Aurora picks billionaire investor Nelson Peltz as adviser 
ACB,Aurora Cannabis Inc,20190211,-0.82,Canadian pot producer Aurora Cannabis beats revenue estimates 
ACB,Aurora Cannabis Inc,20190211,-0.82,UPDATE 1-Canadian pot producer Aurora Cannabis beats revenue estimates 
ACB,Aurora Cannabis Inc,20190211,-0.82,Canadian pot producer Aurora Cannabis' quarterly revenue surges 
ACB,Aurora Cannabis Inc,20190207,0.42,Cannabis craze weeds out junior mining field 
ATHM,Autohome Inc,20190313,5.2,UPDATE 4-Chinese insurer Ping An plans $1.5 bln buyback  would consider more 
ALV,Autoliv Inc,20190305,-0.05,EU fines car safety equipment makers 368 million euros for cartel 
ALV,Autoliv Inc,20190305,-0.05,EU fines car safety equipment makers 368 mln euros for cartel 
AZUL,Azul SA,20190403,0.42,Bankrupt Avianca Brasil lures Gol  LATAM bids  Azul role uncertain 
AZUL,Azul SA,20190403,0.42,UPDATE 2-Bankrupt Avianca Brasil lures Gol  LATAM bids  Azul role uncertain 
AZUL,Azul SA,20190314,-0.05,Brazil's Azul hopes to take over Avianca Brasil's planes at lower lease rates 
AZUL,Azul SA,20190314,-0.05,UPDATE 2-Brazil's Azul hopes to take over Avianca Brasil's planes at lower lease rates 
AZUL,Azul SA,20190314,-0.05,Brazilian airline Azul posts profit drop in Q4 
AZUL,Azul SA,20190311,0.05,Avianca Brasil strikes deal with Azul  holds on to planes for now 
AZUL,Azul SA,20190311,0.05,UPDATE 3-Avianca Brasil strikes deal with Azul  holds on to planes for now 
AZUL,Azul SA,20190311,0.05,Brazil's Azul signs $105m non-binding agreement to buy Avianca Brasil assets - filing 
AZUL,Azul SA,20190206,-0.66,Brazil's Azul to replace more E-Jets with Airbus planes in 2019 
AZUL,Azul SA,20190206,-0.66,Brazil's Azul to replace more E-Jets with Airbus planes in 2019 
BHGE,Baker Hughes a GE company,20190320,0.33,RPT=INSIGHT-Oil majors rush to dominate US shale as independents scale back 
BHGE,Baker Hughes a GE company,20190320,0.33,INSIGHT-Oil majors rush to dominate US shale as independents scale back 
BHGE,Baker Hughes a GE company,20190314,0.275,UPDATE 2-Venture Global to expand LNG production capacity to meet customer demand 
BHGE,Baker Hughes a GE company,20190211,0.7,UPDATE 10-Oil prices dip; slow progress in trade talks counters OPEC cuts 
BHGE,Baker Hughes a GE company,20190211,0.7,Oil prices dip on rising U.S. rig count 
BBVA,Banco Bilbao Viscaya Argentaria SA,20190314,0.0485,BBVA honorary chair Gonzalez quits to limit spy probe impact ahead of AGM 
BBVA,Banco Bilbao Viscaya Argentaria SA,20190314,0.0485,UPDATE 2-BBVA honorary chair Gonzalez quits to limit spy probe impact ahead of AGM 
BBVA,Banco Bilbao Viscaya Argentaria SA,20190227,0.1165,Allianz  Generali and Liberty lining up bids for BBVA insurance arm: sources 
BBVA,Banco Bilbao Viscaya Argentaria SA,20190227,0.1165,Allianz  Generali and Liberty lining up bids for BBVA insurance arm -sources 
BBD,Banco Bradesco Sa,20190402,0.02,UPDATE 1-Brazil's Bradesco optimistic on pension reform approval 
BBDO,Banco Bradesco Sa,20190402,-0.05,UPDATE 1-Brazil's Bradesco optimistic on pension reform approval 
SAN,Banco Santander SA,20190403,-0.01,Santander focused on Europe cost cuts  Latin American profit 
SAN,Banco Santander SA,20190403,-0.01,REFILE-UPDATE 2-Santander focused on Europe cost cuts  Latin American profit 
SAN,Banco Santander SA,20190403,-0.01,BRIEF-Santander Chairman sees fully loaded capital ratio above 11.3 pct by end-2019 
SAN,Banco Santander SA,20190401,0.05,Santander expected to trumpet Latam growth and reduce Brexit risk 
SAN,Banco Santander SA,20190401,0.05,Santander expected to trumpet Latam growth and reduce Brexit risk 
SAN,Banco Santander SA,20190319,-0.08,UPDATE 1-Orcel hires Spanish legal adviser over Santander CEO dispute 
SAN,Banco Santander SA,20190319,-0.08,Andrea Orcel hires Spanish legal advisor over Santander CEO dispute 
SAN,Banco Santander SA,20190314,0.01,Santander Brasil launches digital investment platform 
SAN,Banco Santander SA,20190220,0.04,Italy's Terna taps Santander to raise cash for Latam business: sources 
SAN,Banco Santander SA,20190220,0.04,Italy's Terna taps Santander to raise cash for Latam business - sources 
SAN,Banco Santander SA,20190213,-0.03,RPT-UPDATE 1-Banco Santander opts to roll-over CoCo bond 
SAN,Banco Santander SA,20190212,-0.03,UPDATE 1-Banco Santander opts to roll-over CoCo bond 
SAN,Banco Santander SA,20190212,-0.03,Banco Santander opts to roll-over Coco bond 
SAN,Banco Santander SA,20190211,0.03,RPT-Santander keeps investors guessing over CoCo bond redemption 
BAC,Bank of America Corporation,20190404,0.47,Bank of America’s reading of HOA lien law was right on the money - 9th Circuit 
BAC,Bank of America Corporation,20190404,0.47,UPDATE 1-Japan's Takeda invites Brazilian pharmaceutical firms to bid for Latam business -sources 
BAC,Bank of America Corporation,20190404,0.47,Japan's Takeda invites Brazilian pharmaceutical firms to bid for Latam business- sources 
BAC,Bank of America Corporation,20190404,0.47,Exclusive: Retailer At Home Group explores sale - sources 
BAC,Bank of America Corporation,20190313,0.26,UPDATE 1-Uber hires more IPO underwriters as it prepares to go public -sources 
BAC,Bank of America Corporation,20190311,0.3,Bank of America names new co-heads of UK investment banking 
BAC,Bank of America Corporation,20190311,0.3,Bank of America names new co-heads of UK investment banking 
BAC,Bank of America Corporation,20190311,0.3,Bank of America names new co-heads of UK investment banking 
BAC,Bank of America Corporation,20190305,-0.01,Bank of America  RBS sued in U.S. over euro bond cartel 
BAC,Bank of America Corporation,20190305,-0.01,Bank of America  RBS sued in U.S. over euro bond cartel 
BAC,Bank of America Corporation,20190225,-0.0995,Bank of America drops 'Merrill Lynch' name in rebranding effort 
BAC,Bank of America Corporation,20190225,-0.0995,UPDATE 3-Bank of America drops 'Merrill Lynch' name in rebranding effort 
BAC,Bank of America Corporation,20190225,-0.0995,Bank of America drops 'Merrill Lynch' name in rebranding effort 
BAC,Bank of America Corporation,20190221,-0.2786,UPDATE 1-Philadelphia sues seven big banks  alleges municipal bond collusion 
BAC,Bank of America Corporation,20190221,-0.2786,Philadelphia sues seven big banks  alleges municipal bond collusion 
BAC,Bank of America Corporation,20190211,0.2786,BofA appoints new head of equities in global markets South Africa unit: source 
BAC,Bank of America Corporation,20190211,0.2786,CORRECTED-BofA appoints new head of equities in global markets South Africa unit -source 
BK,Bank Of New York Mellon Corporation (The),20190307,-1.0,BNY Mellon puts brakes on changes in work-from-home rules for staff 
BNS,Bank of Nova Scotia (The),20190226,0.1482,Scotiabank misses on profit as costs rise  Bank of Montreal beats 
BNS,Bank of Nova Scotia (The),20190226,0.1482,UPDATE 3-Scotiabank misses on profit as costs rise  Bank of Montreal beats 
BNS,Bank of Nova Scotia (The),20190226,0.1482,Scotiabank profit falls 5.1 percent 
BCS,Barclays PLC,20190403,-0.01,Barclays EMEA private bank head Grosoli leaves the firm 
BCS,Barclays PLC,20190403,-0.01,Barclays EMEA private bank head Grosoli leaves the firm 
BCS,Barclays PLC,20190401,0.11,UPDATE 2-Ex-Barclays bankers jailed in Britain for rigging Euribor 
BCS,Barclays PLC,20190401,0.11,Former Barclays bankers jailed in Britain over Euribor rigging 
BCS,Barclays PLC,20190328,0.0,Second ex Barclays banker convicted in London Euribor re-trial 
BCS,Barclays PLC,20190328,0.0,UPDATE 2-Second ex Barclays banker convicted in London Euribor re-trial 
BCS,Barclays PLC,20190328,0.0,Second ex Barclays banker convicted in London Euribor re-trial 
BCS,Barclays PLC,20190328,0.0,BUZZ-Metro Bank: Shares slide after Barclays rates underweight 
BCS,Barclays PLC,20190328,0.0,PRESS DIGEST- British Business - March 28 
BCS,Barclays PLC,20190328,0.0,PRESS DIGEST- Financial Times - March 28 
BCS,Barclays PLC,20190327,-0.22,Barclays CEO Staley grabs control of investment bank  ousts Throsby 
BCS,Barclays PLC,20190327,-0.22,UPDATE 2-Barclays CEO Staley grabs control of investment bank  ousts Throsby 
BCS,Barclays PLC,20190327,-0.22,Barclays International CEO Tim Throsby to leave as part of executive overhaul 
BCS,Barclays PLC,20190326,0.15,Ex-Barclays banker convicted in Euribor rigging trial 
BCS,Barclays PLC,20190326,0.15,UPDATE 1-Ex-Barclays banker convicted in Euribor rigging trial 
BCS,Barclays PLC,20190326,0.15,Ex-Barclays banker convicted in Euribor rigging trial 
BCS,Barclays PLC,20190321,-0.2,No-deal Brexit would hurt EU significantly - Barclays 
BCS,Barclays PLC,20190321,-0.2,No-deal Brexit would hurt EU significantly - Barclays 
BCS,Barclays PLC,20190319,-0.17,MOVES-Barclays hires Credit Suisse internet banker 
